y_pred_prob,y_true
0.553146,0
0.28729683,0
0.40072978,0
0.5595933,0
0.5567311,0
0.58428097,0
0.56577206,1
0.49031204,1
0.5087899,0
0.60973555,1
0.45665494,0
0.40869153,0
0.52597624,0
0.5278355,0
0.6470774,0
0.6199354,1
0.5642771,0
0.55871993,0
0.30963248,0
0.6356392,0
0.5409758,0
0.47401938,0
0.6105807,1
0.5862373,0
0.37496954,0
0.26934677,0
0.34046176,0
0.5502328,0
0.5687822,0
0.4452016,1
0.66568446,1
0.3439837,0
0.5399714,0
0.31636,0
0.4553529,1
0.60321856,0
0.6019715,0
0.31390554,0
0.35678506,0
0.5480539,1
0.51436627,0
0.58894676,0
0.58752596,1
0.57876295,1
0.66618747,1
0.39740944,0
0.5367872,0
0.57253444,1
0.4785696,0
0.3482476,0
0.5555638,0
0.5248984,0
0.5466086,0
0.6505642,0
0.36444625,0
0.53276336,0
0.33269686,0
0.60955024,0
0.58762,0
0.51422286,0
0.5145579,1
0.3544184,0
0.59764737,0
0.5644269,0
0.57982594,1
0.5720159,1
0.5974608,0
0.5135931,0
0.6420418,1
0.57617724,0
0.5432142,0
0.29356408,0
0.45513803,0
0.47602177,0
0.44132474,0
0.39657533,0
0.560019,0
0.32143462,0
0.3208111,0
0.65027887,1
0.34036523,0
0.6665627,1
0.55220973,1
0.45866388,0
0.39930004,0
0.6753736,1
0.5333784,1
0.50612795,0
0.33294958,0
0.5374427,0
0.41322666,0
0.47837198,0
0.6048255,0
0.51702636,1
0.56690645,1
0.52751684,0
0.52851695,0
0.65646195,0
0.39303222,0
0.3463834,0
0.6012953,1
0.4869713,0
0.44697967,0
0.35779187,0
0.41736603,0
0.4537094,1
0.5443157,1
0.6924823,0
0.57256544,0
0.3621965,0
0.5119406,0
0.35970634,0
0.5489932,1
0.40251887,0
0.396999,0
0.57320124,0
0.3995628,0
0.59232205,1
0.29377687,0
0.59547466,1
0.4559341,0
0.3628629,0
0.38975757,0
0.51429546,1
0.5721192,0
0.39474142,0
0.60472935,1
0.5496292,0
0.36971086,0
0.5368891,1
0.37197438,0
0.4444071,0
0.48408332,0
0.5481459,0
0.43055147,0
0.5182832,0
0.6053759,0
0.53665376,0
0.5091116,0
0.4450117,0
0.30428573,0
0.32993376,0
0.5886148,1
0.51204306,1
0.47870526,0
0.57331824,0
0.3283224,0
0.5852201,1
0.5229759,0
0.30661124,0
0.509179,0
0.5311188,0
0.36188787,0
0.39612642,0
0.39096737,0
0.6028577,0
0.40150446,0
0.62969637,0
0.3922482,0
0.37392497,0
0.5623522,0
0.3248839,0
0.33067915,0
0.3591986,0
0.5576693,0
0.56578445,1
0.5748149,1
0.5636663,0
0.561595,1
0.3582803,0
0.5610071,0
0.63678765,0
0.48649997,0
0.63459945,1
0.4193461,0
0.4462107,0
0.50859386,0
0.4915868,0
0.39672723,0
0.5763173,0
0.5178636,0
0.511548,0
0.5516545,0
0.5486329,0
0.40919304,0
0.5613978,0
0.36513442,0
0.51625395,0
0.5221106,0
0.60028666,0
0.6583497,1
0.44360936,0
0.539121,1
0.37415862,0
0.3450104,0
0.59584796,0
0.33350283,0
0.47487596,1
0.6348464,0
0.5561776,1
0.5940323,1
0.54782736,0
0.5603106,0
0.34823152,0
0.5649999,0
0.5593297,0
0.6848496,0
0.5571006,0
0.36655313,0
0.532409,0
0.5914582,1
0.4789145,0
0.2590427,0
0.38237295,0
0.28456944,0
0.60278606,0
0.58185345,0
0.33457553,0
0.6124496,0
0.5188424,0
0.47714245,0
0.6481917,0
0.5317856,0
0.3025238,0
0.51829326,0
0.47147074,0
0.56399524,0
0.3202742,1
0.39363092,0
0.4066124,0
0.54255456,0
0.6080009,0
0.5242495,0
0.4254652,0
0.7322116,1
0.5113608,0
0.5193995,1
0.38137138,0
0.49996647,1
0.38720322,0
0.38078016,0
0.4366465,0
0.588921,1
0.3544478,0
0.3581009,0
0.5139375,1
0.5996982,0
0.56762755,1
0.42456108,0
0.49192777,0
0.3966512,0
0.5229743,1
0.5510618,1
0.5963166,0
0.51296186,1
0.5884214,0
0.5341542,0
0.5934629,1
0.59266484,1
0.5708255,0
0.59744954,0
0.31699282,0
0.5714632,1
0.37654084,0
0.5055121,0
0.5119018,0
0.53143847,1
0.550459,0
0.6673491,1
0.54106575,1
0.35510117,1
0.628858,1
0.4384111,0
0.61647,0
0.6007144,0
0.51903623,0
0.32774484,0
0.63664794,1
0.52762854,1
0.5385013,0
0.5170128,0
0.58876806,0
0.40407574,0
0.44057,0
0.54472864,1
0.27729183,0
0.56128603,0
0.44033214,0
0.6209057,0
0.5121514,0
0.40727037,0
0.5475559,1
0.44943056,1
0.5583434,0
0.32008207,0
0.50753963,0
0.32697254,0
0.5648497,0
0.39035875,0
0.5520161,0
0.61931556,1
0.61508596,1
0.5902918,0
0.31888044,0
0.3616674,1
0.58378106,0
0.566383,0
0.34585586,0
0.67196906,1
0.36958808,0
0.55338436,0
0.40645337,0
0.5101046,0
0.611534,0
0.34348541,0
0.52695113,0
0.39890543,0
0.38084826,1
0.50804293,0
0.46944523,0
0.36519283,1
0.5772301,1
0.38180658,0
0.5314411,0
0.6790977,0
0.30084383,0
0.2919609,0
0.59192556,0
0.4246562,0
0.6205487,0
0.54444605,1
0.57785314,0
0.40879,0
0.57401913,0
0.5913585,0
0.6605084,1
0.56443703,1
0.41220182,0
0.5498501,1
0.5402783,1
0.38814116,0
0.36437887,0
0.5223875,1
0.58984995,1
0.64347404,0
0.49658862,0
0.37890422,0
0.5373834,0
0.47958916,0
0.6070601,1
0.5500161,0
0.5535703,0
0.5500673,0
0.5108363,0
0.34064204,0
0.4754276,0
0.533771,0
0.5589663,1
0.5903,0
0.39645562,0
0.5760293,1
0.38951325,0
0.57767683,0
0.5026531,0
0.33649993,0
0.43945706,0
0.5283546,1
0.39998838,0
0.32590201,0
0.48951498,0
0.35298535,0
0.460881,0
0.6140377,0
0.572313,0
0.54658985,0
0.5439014,0
0.5828211,0
0.38741183,0
0.33938497,0
0.39153144,0
0.5642495,0
0.35526884,0
0.5295382,0
0.42371637,0
0.60892594,1
0.326882,0
0.452091,0
0.5658102,1
0.371133,0
0.55579,0
0.37109402,0
0.5645603,0
0.5166645,0
0.61212254,0
0.5772861,0
0.5489533,0
0.2508978,0
0.44979686,0
0.53203446,1
0.3433606,0
0.5766031,0
0.37056407,0
0.5976514,0
0.3620172,0
0.5387846,1
0.61265373,0
0.5901603,1
0.59694695,0
0.58339286,0
0.34402427,0
0.58027065,1
0.3331462,0
0.56975186,0
0.41459888,0
0.37272596,0
0.46035388,0
0.5623174,0
0.5171826,0
0.56635153,0
0.37958694,0
0.5948384,1
0.5066089,0
0.58272684,1
0.422688,0
0.53202623,0
0.33063397,0
0.6009638,0
0.6358581,0
0.49708825,0
0.6223667,0
0.53797656,1
0.5777674,0
0.55384684,0
0.36275446,0
0.35928422,0
0.40625426,0
0.32915315,0
0.3302998,0
0.5352021,0
0.5376601,0
0.5703643,1
0.3417645,0
0.5835433,1
0.4057541,1
0.6061157,0
0.6336412,0
0.55805314,0
0.6236858,1
0.3969055,0
0.42780328,0
0.5325625,0
0.36068678,0
0.5625297,0
0.5216006,1
0.3607328,0
0.5138159,0
0.47870225,0
0.4203189,0
0.5146475,1
0.5915551,1
0.530479,0
0.28416264,0
0.54686075,0
0.28847796,0
0.6088348,0
0.5163824,0
0.37912232,0
0.4120952,0
0.39999917,0
0.52054834,0
0.39673954,0
0.58902335,0
0.3869291,0
0.36096478,0
0.43821058,0
0.5931779,0
0.32376373,0
0.5277773,0
0.55507374,1
0.40902132,0
0.3636675,0
0.53596735,0
0.5400947,0
0.4053021,0
0.3543171,1
0.43109965,0
0.60604775,0
0.39915064,0
0.59271586,0
0.5917398,0
0.65167767,1
0.53377026,0
0.52652174,0
0.3367751,0
0.42156827,0
0.42301667,0
0.5980893,0
0.5707778,1
0.5336422,0
0.3670171,0
0.38558888,0
0.40881082,1
0.3911872,1
0.31899333,0
0.56969297,0
0.37184596,0
0.55909497,0
0.5661843,0
0.36513048,0
0.56734097,0
0.40827817,0
0.36043465,0
0.55548257,0
0.3016429,0
0.6032511,1
0.6010995,0
0.51014084,1
0.47157377,0
0.39181405,0
0.3387563,0
0.39837894,0
0.56003594,0
0.47309774,0
0.5910592,0
0.32846838,0
0.52381885,0
0.5985106,0
0.5489706,1
0.5341319,0
0.2997713,0
0.5423834,0
0.5869478,0
0.5410062,0
0.5652469,0
0.40030673,0
0.55756825,0
0.32971424,0
0.55372196,0
0.45801714,0
0.39278308,0
0.40361857,0
0.45921442,0
0.338342,0
0.57369936,0
0.56749153,0
0.3794827,0
0.5708633,1
0.31787494,0
0.47833037,1
0.29421532,0
0.47129896,0
0.5476332,1
0.41511804,0
0.35051364,0
0.51631665,0
0.35144132,0
0.42662382,0
0.27472156,0
0.36020476,0
0.38891232,0
0.41714573,0
0.49345747,0
0.63986385,1
0.35505426,0
0.34730357,0
0.34339136,0
0.4951122,0
0.49589136,0
0.38395238,0
0.52679336,0
0.5113541,0
0.4092794,0
0.5843183,0
0.36765528,0
0.5786617,0
0.6273906,0
0.5161254,0
0.5611977,0
0.409948,0
0.5224749,0
0.35204238,1
0.4577321,0
0.45944303,0
0.58008426,1
0.3472865,0
0.3937642,0
0.6528777,0
0.5843554,0
0.33847308,0
0.39191476,0
0.5394506,0
0.60084766,1
0.534238,1
0.5336689,1
0.5606677,0
0.43604815,0
0.36309743,1
0.60956967,0
0.5872462,0
0.5568027,1
0.40657994,1
0.61438364,0
0.39892226,0
0.37879485,0
0.56116945,0
0.57818955,0
0.4251011,0
0.5612396,0
0.5848525,1
0.33144626,0
0.6591361,0
0.32510203,0
0.5317517,0
0.3027708,0
0.54483396,0
0.42639253,0
0.6647423,0
0.5542177,0
0.54284173,0
0.34943968,0
0.39702082,0
0.39613938,0
0.5532301,0
0.48491344,0
0.44314086,0
0.4663227,0
0.32958865,0
0.30392718,0
0.6679919,0
0.5743742,0
0.34877074,0
0.66825294,0
0.6541369,1
0.5798773,0
0.42073226,0
0.46139565,0
0.34076518,0
0.36382058,1
0.44926694,0
0.554509,1
0.5793386,0
0.52536386,0
0.55635035,1
0.5136204,0
0.6138005,1
0.61612517,0
0.5417074,1
0.562964,1
0.590603,1
0.60646605,1
0.5421039,0
0.5566055,0
0.6256686,0
0.30188367,0
0.35447973,0
0.66908306,1
0.58447444,0
0.3432034,0
0.5011389,0
0.5327976,0
0.37654442,0
0.5457712,1
0.590751,0
0.53727806,0
0.5415695,1
0.5428745,0
0.67392683,0
0.31941792,0
0.54193735,0
0.5854078,0
0.5244608,0
0.5834591,1
0.42806533,0
0.5076605,0
0.40519974,0
0.5280739,1
0.36731339,0
0.5784425,0
0.573205,0
0.5318789,0
0.36954042,0
0.52419114,0
0.6254992,1
0.37627894,0
0.41256243,0
0.55187494,0
0.52336586,1
0.34288535,0
0.56647396,0
0.49933758,0
0.32844788,0
0.35556072,0
0.5938559,0
0.61326426,0
0.55218196,1
0.5848204,0
0.586455,1
0.529914,0
0.41315854,0
0.44759825,0
0.5148437,0
0.35439497,0
0.56467515,0
0.4586672,0
0.42201045,0
0.5754967,0
0.6071801,1
0.54549736,0
0.6131093,0
0.5740101,0
0.33091253,0
0.43279603,0
0.57626003,1
0.6134753,1
0.39020917,0
0.48844796,0
0.53573424,0
0.5509927,0
0.60656357,0
0.55572414,0
0.5046571,1
0.4222606,0
0.3636018,0
0.58708537,1
0.50601864,0
0.33436078,0
0.57124853,0
0.6330287,1
0.5389324,1
0.42587465,0
0.5174649,0
0.33106607,0
0.5011206,0
0.35394055,0
0.5483684,0
0.56530714,0
0.5617687,1
0.6166441,1
0.5639422,1
0.4289944,0
0.5803026,0
0.4471538,0
0.40697202,0
0.5384758,1
0.5948087,0
0.5632349,0
0.6120939,1
0.36082166,0
0.37229753,0
0.30058056,0
0.44128823,0
0.43013096,0
0.60837626,0
0.5496528,0
0.56761885,0
0.5795425,0
0.3543227,0
0.5594526,0
0.56311816,0
0.333044,0
0.596775,1
0.5016846,0
0.3139547,0
0.56638473,0
0.30780843,0
0.5704825,0
0.580721,1
0.60818464,0
0.5747001,0
0.6633787,0
0.61481476,1
0.51341546,1
0.37225533,0
0.66087526,0
0.42377293,0
0.5082574,0
0.5667127,0
0.34662694,0
0.6035012,1
0.36491874,0
0.39267302,0
0.606106,0
0.35203868,0
0.6469699,1
0.5638391,0
0.28216752,0
0.49567258,1
0.57919633,1
0.32890785,0
0.35505867,0
0.6411288,0
0.60645103,0
0.37624168,1
0.36180776,0
0.687565,1
0.41553077,0
0.7202003,0
0.3333628,0
0.54346675,0
0.57306266,0
0.6297519,0
0.48575506,1
0.4160815,0
0.37082922,0
0.57596195,1
0.35278475,0
0.55050075,0
0.5235633,0
0.38566777,0
0.52763295,0
0.60399693,0
0.5877744,0
0.38777804,0
0.55786496,0
0.5421798,0
0.5856199,1
0.34906626,0
0.3342016,0
0.3217792,0
0.39252546,0
0.537021,0
0.6624869,1
0.57651925,0
0.3515296,0
0.36876646,0
0.39365113,0
0.43616155,0
0.38631383,0
0.5801199,0
0.55413413,0
0.4123058,0
0.45148903,0
0.4040116,0
0.5453199,1
0.52614427,1
0.63361657,0
0.5969957,0
0.46992096,0
0.35471702,0
0.29261565,0
0.37110567,0
0.39460272,0
0.5876469,0
0.5157012,0
0.6080444,0
0.3279658,0
0.625875,0
0.5781596,1
0.58072513,0
0.32631963,0
0.47913677,1
0.36191157,0
0.51964056,0
0.62250453,1
0.49016714,0
0.5563524,1
0.54726106,1
0.54010355,0
0.3835422,1
0.36528683,0
0.6161133,1
0.48625538,0
0.5202019,0
0.6196145,0
0.36688536,0
0.55948716,0
0.6374257,0
0.49955449,0
0.35717085,0
0.38121024,0
0.6745445,1
0.51784277,0
0.5760831,0
0.6048364,1
0.442135,0
0.57098603,0
0.6136323,1
0.5360875,1
0.5622396,0
0.33649427,0
0.5204436,0
0.323515,0
0.3148784,0
0.43803275,0
0.5351924,0
0.33470416,0
0.47598535,0
0.37634844,0
0.48142707,0
0.38950297,0
0.5349288,0
0.4152438,0
0.560046,1
0.6096152,0
0.38159084,0
0.48282552,0
0.5578013,0
0.35484844,0
0.3502126,0
0.5836166,0
0.54926294,0
0.4494498,0
0.5481371,0
0.37829998,0
0.3971904,0
0.4025346,0
0.5319038,0
0.57762134,1
0.5711951,0
0.4948008,0
0.38857,0
0.42331308,0
0.42547762,0
0.62121284,0
0.5376052,0
0.51926416,1
0.33729184,0
0.35235214,0
0.46175516,0
0.41329926,0
0.56766105,1
0.49678656,0
0.56648326,1
0.427842,0
0.6111498,0
0.43918514,0
0.5089903,0
0.3406945,0
0.57853687,1
0.36656073,0
0.3642572,0
0.36663127,0
0.39860222,0
0.5793865,0
0.5812991,1
0.35782805,0
0.3094527,0
0.51852834,0
0.63922393,1
0.5739113,1
0.50281096,0
0.61249226,1
0.5306722,0
0.45177263,1
0.49940324,0
0.5648768,0
0.36411613,0
0.5910074,1
0.39546096,0
0.62099403,0
0.57804346,0
0.6163597,1
0.32875597,0
0.33596402,0
0.59139466,1
0.35602495,0
0.48749045,0
0.2059285,0
0.5741178,0
0.338032,0
0.38579607,0
0.53328514,0
0.5182576,1
0.543291,1
0.40960085,0
0.46786746,0
0.7301844,0
0.32937732,0
0.5373591,1
0.374209,0
0.5738427,0
0.58961266,1
0.5646162,0
0.5697426,0
0.58752626,0
0.37749332,0
0.53390384,0
0.6101295,0
0.3651536,0
0.38449198,0
0.5413757,0
0.5339489,0
0.59014094,1
0.5509975,0
0.3937414,0
0.4182054,0
0.42137843,0
0.38552958,0
0.5506874,1
0.33968556,0
0.5608196,1
0.38739318,0
0.5642438,0
0.60452855,1
0.3827104,0
0.34925598,0
0.39223358,0
0.49556237,0
0.32461256,0
0.30850995,0
0.407325,0
0.5664413,0
0.4593556,0
0.34101015,0
0.53239715,0
0.4952876,0
0.39667904,0
0.57230496,0
0.5568515,1
0.46864554,1
0.39158407,0
0.6181847,0
0.4527988,0
0.5694604,0
0.5163324,1
0.33921742,0
0.5738238,1
0.6297076,0
0.3458873,0
0.33784842,0
0.56918037,0
0.55786115,0
0.3521434,0
0.45517728,1
0.5682174,1
0.64346,1
0.38387716,0
0.6052642,1
0.33627003,0
0.58690536,0
0.56460685,0
0.46487042,0
0.38590002,0
0.55236703,0
0.36884844,0
0.65552586,0
0.3487143,0
0.55721027,0
0.5830958,0
0.46347672,0
0.65772176,0
0.48561752,0
0.37598598,0
0.5799172,0
0.37481198,0
0.3474716,0
0.7514597,1
0.57201684,0
0.52860606,1
0.56596965,0
0.33563948,0
0.42818844,0
0.6592189,0
0.37607783,0
0.54848206,0
0.49516746,1
0.30570513,0
0.39544332,0
0.59415257,0
0.56852674,0
0.3797357,0
0.6494819,0
0.58756953,1
0.56367666,0
0.48039845,0
0.5303305,0
0.42578208,0
0.67915326,0
0.5907317,0
0.35683504,0
0.68811166,1
0.4797013,0
0.5414625,0
0.5883431,0
0.5910902,0
0.57987523,0
0.48084104,0
0.47020683,1
0.3475619,0
0.52903855,0
0.5622238,0
0.585928,0
0.5834273,1
0.5655208,1
0.3944295,0
0.55106986,0
0.4620341,0
0.34871173,0
0.5910966,0
0.3569995,0
0.3828415,0
0.57528466,1
0.504579,0
0.5637881,1
0.5770132,0
0.5782641,1
0.34460273,0
0.489187,0
0.49929458,0
0.45478147,0
0.3790933,0
0.5015644,0
0.67656964,1
0.36818478,0
0.25617707,0
0.57276005,1
0.66457725,1
0.37617093,0
0.618781,0
0.42926723,0
0.54379326,0
0.5930447,0
0.32540798,0
0.52625173,0
0.55368835,1
0.59588885,1
0.595765,0
0.4740302,0
0.5500036,0
0.5147184,0
0.63241524,0
0.41821873,0
0.5005333,1
0.6009201,0
0.5833846,0
0.4327648,0
0.31702715,0
0.35795236,0
0.38163176,0
0.5549048,0
0.35224593,0
0.5495561,0
0.4896178,0
0.38071573,0
0.61567485,0
0.5182349,0
0.578384,1
0.54515404,0
0.5559254,0
0.43794346,0
0.3787905,0
0.53338623,0
0.5420601,1
0.4660926,0
0.62070954,0
0.33883905,0
0.2783761,0
0.4381053,0
0.4037777,0
0.38298067,0
0.6055774,0
0.53874713,1
0.3290694,0
0.59622526,0
0.5295214,1
0.39541036,0
0.3577727,0
0.5713201,1
0.55288106,0
0.52616715,0
0.35431263,0
0.53566736,0
0.47884578,0
0.565061,0
0.30316776,0
0.5736466,0
0.42596176,1
0.56386834,1
0.39389,0
0.55294824,0
0.3969145,0
0.5316368,0
0.41279134,0
0.48857072,0
0.535179,1
0.56866956,1
0.61136246,1
0.5714575,0
0.58240426,0
0.6750237,0
0.46521792,0
0.5035592,0
0.49910852,0
0.49103835,0
0.5543462,1
0.65068793,0
0.60618484,0
0.48488688,0
0.53456974,1
0.4981361,0
0.32909566,0
0.5282918,0
0.34989336,0
0.36419818,0
0.5040014,0
0.55761516,0
0.4711738,0
0.5863785,1
0.3713159,0
0.60282207,0
0.5624228,0
0.47618377,1
0.5087185,0
0.5374403,0
0.53953576,0
0.57591707,0
0.5654902,0
0.28722882,0
0.4180438,0
0.59970444,1
0.5821365,0
0.5816287,0
0.501105,0
0.43232554,0
0.33209097,0
0.5525103,0
0.36612135,0
0.53181565,0
0.6303159,0
0.47189593,0
0.5362144,0
0.5480444,0
0.5023617,0
0.54823273,0
0.42205173,1
0.31448996,0
0.43296117,0
0.2920457,0
0.36020446,0
0.40390715,0
0.5436169,0
0.5310816,0
0.4084223,0
0.59301853,1
0.4753864,0
0.45756894,1
0.37501612,0
0.55432236,0
0.45984617,0
0.48312774,0
0.54292244,1
0.5764713,0
0.56211054,0
0.3158028,0
0.53358144,0
0.56471395,0
0.62495136,1
0.53540105,0
0.60527223,1
0.30443287,0
0.40014434,0
0.40887153,0
0.5937057,0
0.42253238,0
0.3029272,0
0.6224574,1
0.34333593,0
0.5909547,1
0.5702538,1
0.56627935,0
0.51727766,0
0.5492524,1
0.5583063,1
0.41313127,0
0.5223776,0
0.562101,0
0.4975855,0
0.55110854,1
0.61364657,0
0.55182874,1
0.4741766,0
0.33150095,0
0.5004514,0
0.48331088,0
0.4973613,0
0.67306435,1
0.31892556,0
0.53678817,0
0.5266175,1
0.58753717,0
0.6034983,0
0.51080763,0
0.5926401,1
0.47666237,0
0.40024024,0
0.5980379,0
0.6349061,1
0.45514706,0
0.6886187,0
0.34698308,0
0.39414155,0
0.44104952,1
0.5814585,1
0.32025087,0
0.4624536,1
0.42331418,0
0.6527088,1
0.5755827,0
0.3563273,0
0.351751,0
0.3909073,0
0.6211715,1
0.5088159,0
0.34036326,0
0.55692995,0
0.45258415,1
0.5057781,0
0.38119614,0
0.4449352,0
0.5967645,0
0.3747696,0
0.4078282,0
0.48503262,0
0.55418324,1
0.35619545,0
0.54384595,1
0.3498808,0
0.38035458,0
0.3840572,0
0.47673082,0
0.5678612,1
0.3383283,0
0.32933873,0
0.5209191,0
0.55754787,1
0.5930916,0
0.5384416,0
0.570471,0
0.49137315,1
0.49686188,0
0.40032634,0
0.63889456,1
0.39276078,0
0.5878614,1
0.55776286,0
0.33215576,0
0.41603968,0
0.5991248,0
0.51918876,0
0.38963658,0
0.40846753,0
0.39553833,0
0.53506726,0
0.38261464,1
0.5648329,1
0.46891657,1
0.44478488,0
0.5789398,1
0.5767935,0
0.6122154,1
0.58183813,1
0.54216534,0
0.5993266,1
0.5977452,0
0.35630977,0
0.5819411,0
0.4122358,0
0.54576784,0
0.37797362,0
0.6026434,0
0.46313044,0
0.3471145,0
0.5546166,0
0.38332504,0
0.48429695,0
0.4359761,1
0.35201198,0
0.5939718,0
0.38059273,0
0.47395045,0
0.54330164,1
0.4583006,0
0.658293,1
0.61236346,0
0.40929937,0
0.581207,0
0.54610646,0
0.5058052,0
0.5892856,0
0.54146403,1
0.48579192,0
0.40578675,0
0.39540043,0
0.6040948,0
0.40776476,0
0.3416766,0
0.53326595,0
0.36015046,0
0.4536479,0
0.5104339,1
0.4244218,0
0.33149648,0
0.522946,0
0.4852739,0
0.5080719,0
0.5437436,0
0.51772165,0
0.48079303,0
0.4545077,1
0.59868133,1
0.6700444,1
0.45342717,1
0.52298856,0
0.5214191,0
0.41813225,1
0.52799106,0
0.33960766,0
0.5680531,0
0.5490158,0
0.5294484,1
0.41207108,0
0.5981613,0
0.5417191,0
0.5735345,1
0.5371032,0
0.53547704,0
0.38474143,0
0.5236557,1
0.6489161,1
0.5596882,0
0.5535413,0
0.4480459,0
0.5617062,0
0.36283165,0
0.59624064,1
0.30853727,0
0.5797362,1
0.51704305,0
0.5289754,1
0.27953333,0
0.45867592,1
0.3604156,0
0.42711413,1
0.568122,0
0.54743606,0
0.46856502,0
0.53145164,0
0.5508784,0
0.61567754,1
0.37863863,0
0.488247,0
0.80514544,1
0.37913027,0
0.6482436,1
0.39812863,0
0.5101316,0
0.52947795,0
0.6189128,0
0.28882122,0
0.5526912,0
0.6291528,0
0.3908387,0
0.5614643,0
0.4254076,0
0.58616996,1
0.5637789,0
0.37384355,0
0.5994818,0
0.62717867,0
0.5789356,0
0.5721872,1
0.45852733,0
0.53260684,0
0.5421946,1
0.52018285,0
0.55882686,0
0.37173605,0
0.529498,0
0.28408867,0
0.5670436,0
0.33479083,0
0.3437376,0
0.5343922,0
0.5642497,1
0.4001388,0
0.3232394,0
0.42169344,1
0.33897254,0
0.56132555,1
0.33954257,0
0.61367565,1
0.66633475,0
0.553317,0
0.43107855,0
0.5512792,0
0.33109814,0
0.2963494,0
0.55670583,0
0.5505999,0
0.55372876,0
0.282687,0
0.31683472,0
0.5738741,0
0.5384442,0
0.5577678,0
0.34263968,0
0.4440311,0
0.5531338,0
0.41277897,0
0.54496187,0
0.5223729,0
0.48238373,0
0.51654583,0
0.5661502,0
0.47223407,0
0.41023532,0
0.3803719,0
0.37205714,0
0.38614696,0
0.6042002,0
0.56522083,0
0.49999997,0
0.5947972,0
0.3522684,0
0.44476286,0
0.3936458,0
0.5966631,1
0.35715038,0
0.54682595,0
0.5912749,0
0.3879357,0
0.51026875,1
0.5780302,1
0.37200338,0
0.3295002,0
0.56088877,0
0.349737,0
0.64854455,0
0.43051264,0
0.4038188,0
0.3584029,0
0.5616784,0
0.68152493,1
0.5386429,0
0.5697418,0
0.54252213,0
0.35653943,0
0.53470176,0
0.40129253,1
0.34582353,0
0.5252703,0
0.67379,1
0.75418943,1
0.38841364,0
0.5569688,0
0.71711856,1
0.5860578,0
0.52387416,0
0.47464913,0
0.38182703,0
0.47764945,1
0.29866794,0
0.39841342,0
0.653597,0
0.60564667,0
0.4639255,0
0.38519287,0
0.595651,0
0.553384,0
0.56640214,0
0.34050387,0
0.6088231,1
0.6021182,1
0.4769605,0
0.38890094,0
0.5678239,0
0.46359536,0
0.55484444,0
0.6224905,0
0.56634504,0
0.3612112,0
0.3563531,1
0.57901096,0
0.59633285,0
0.29742724,0
0.35861167,0
0.51515204,0
0.37289184,0
0.56769395,0
0.5588386,0
0.5270801,1
0.36174092,0
0.36168578,0
0.5576435,1
0.6278914,1
0.5551552,0
0.5987848,1
0.52622473,0
0.4273421,0
0.37700212,0
0.52313536,0
0.5405835,0
0.58750176,0
0.3014711,0
0.5328435,0
0.31188476,0
0.48150703,1
0.4311342,0
0.58664876,0
0.59737515,0
0.36797476,0
0.6137564,0
0.44103244,0
0.5847252,0
0.36655527,0
0.34102833,0
0.6232883,1
0.32872957,0
0.56613916,0
0.5639075,1
0.348036,0
0.47269437,0
0.554001,0
0.40671563,0
0.5321633,0
0.5833491,0
0.3879993,0
0.41910207,0
0.3386372,0
0.3528022,0
0.418574,0
0.48254493,0
0.34097663,0
0.53879595,1
0.3396043,0
0.54383576,0
0.55835736,0
0.5394278,0
0.28340504,0
0.33184657,0
0.53033066,1
0.3030485,1
0.4684845,0
0.318627,0
0.45580417,0
0.24395147,0
0.5863836,0
0.45152232,0
0.36414942,0
0.43922994,1
0.52962554,0
0.3680299,0
0.46871257,0
0.526077,0
0.38848555,0
0.51413894,0
0.4109028,0
0.60560805,0
0.32351804,0
0.5901676,0
0.55800873,0
0.3927785,0
0.30296192,0
0.5465883,0
0.30434284,0
0.51751435,0
0.6736956,0
0.32703733,0
0.3862865,0
0.6093755,0
0.35674924,0
0.5038036,0
0.5181902,1
0.55341935,1
0.4140225,0
0.55320215,0
0.57571584,1
0.5787266,0
0.4570405,0
0.51403916,0
0.6454773,1
0.55801046,1
0.5975922,0
0.42665794,0
0.48589736,1
0.56901604,0
0.58522666,1
0.55648434,0
0.61657023,0
0.41257057,0
0.60146976,1
0.5696266,1
0.4282727,0
0.535501,0
0.3299939,0
0.58584934,0
0.3562386,0
0.5853746,1
0.57436776,0
0.55370855,0
0.68141884,0
0.4228241,0
0.67702085,0
0.5985122,1
0.5530219,0
0.5492041,0
0.36831665,0
0.5581313,0
0.556199,0
0.5431098,0
0.5571274,1
0.60063404,0
0.54304135,0
0.6865964,1
0.54678863,0
0.44959214,0
0.33093,0
0.51305485,0
0.37466952,0
0.5830774,1
0.39635557,0
0.41427636,1
0.5915977,0
0.34195435,0
0.4936776,1
0.50078005,0
0.5294673,1
0.30009902,0
0.53819454,0
0.51033694,0
0.55542797,1
0.33242303,0
0.53303814,0
0.3932155,0
0.42112932,0
0.5598557,0
0.38014805,0
0.66561866,1
0.55564284,0
0.4127236,0
0.5329133,0
0.5585739,0
0.4130178,0
0.4984511,0
0.4521444,1
0.39303482,0
0.5850314,0
0.5726246,1
0.46935827,0
0.5952959,0
0.41134265,0
0.34471065,0
0.5354641,1
0.54200935,1
0.581319,1
0.61543214,0
0.5512281,0
0.40202504,0
0.51653975,0
0.4437359,1
0.61010814,0
0.611744,1
0.36357284,0
0.6003897,1
0.46029422,0
0.5339633,0
0.5260555,1
0.5744008,0
0.5397641,0
